reference,system
the climatic mechanisms driving the shift from the medieval warm period ( mwp ) to the little ice age ( lia ) in the north atlantic region are debated. we use cosmogenic beryllium-10 dating to develop a moraine chronology with century-scale resolution over the last millennium and show that alpine glaciers in baffin island and western greenland were at or near their maximum lia configurations during the proposed general timing of the mwp. complimentary paleoclimate proxy data suggest that the western north atlantic region remained cool,"als nordatlantische region wird in der paläoklimatologie der zeitraum vom ende der mittelalterlichen warmzeit ( spätem holozän ) bis zum beginn der neuzeit ( nach der letzten kaltzeit im atlantischen ozean ) bezeichnet. sie war nach dem mittleren holozän benannt, in dem der holozäne rückzug der wärmezeit ( spätes holozän ) zugunsten der little ice age ( lia ) stattfand. die chronologie differiert nach wissenschaftsgebiet, bearbeitungsstand und"
"amorphous photonic structures ( apss ) with short-range ordered arrangement have attracted great interest because of their wide view angles. however, the presented methods for the apss color printing and 3d coating on different substrates and curvatures are lack of control. here, apss with angle-independent structural colors were fabricated by the self-assembly of sio 2 @ fe 3 o 4 coreshell nanostructures, which were prepared by the hydrolysis of fe ( acac ) 3 on the silica surfaces. the","amorphous photonic structures ( apss ) sind eine gruppe von nanostrukturen, welche zur gruppe der glatten photonischen strukturen gehören. apss sind erst seit wenigen jahren verfügbar und stellen eine der ersten verbesserungen der photonik dar. durch ihre vielfache anordnung der strukturen und dadurch eingeschränkte funktionen sollen ein hohes ansehen der verwendeten materialien erzeugt werden."
"monitoring changes in marine phytoplankton is important as they form the foundation of the marine food web and are crucial in the carbon cycle. often chlorophyll-a ( chl-a ) is used to track changes in phytoplankton, since there are global, regular satellite-derived estimates. however, satellite sensors do not measure chl-a directly. instead, chl-a is estimated from remote sensing reflectance ( r rs ) : the ratio of upwelling radiance to the downwelling irradi",unter phytoplankton ( altgriechisch φυτόν phytón „ pflanze “ ; πλαγκτόν planktón ; wörtlich : „ pflanzen-plankton “ ) versteht man als oberflächeneffekt den an der oberfläche oberhalb der meeresoberfläche sichtbaren phytoplankton.
"in 1862, a fossil feather from the solnhofen quarries was described as the holotype of the iconic archaeopteryx lithographica. the isolated feathers identification has been problematic, and the fossil was considered either a primary, secondary or, most recently, a primary covert. the specimen is surrounded by the mystery of the missing quill. the calamus described in the original paper is unseen today, even under x-ray fluorescence and uv imaging, challenging its original","das fossile überdeckungsformel ( engl. : isolated feather ) ist eine feather-legierung, die 1862 von den archäologen der solnhofener plattenfunde zum nachweis des fossilen überresten der urvogel-archaeopteryx gefunden wurde. die feather, in der das fossil gefunden wurde, weist eine dunkle farbe auf und ist bis heute unbekannt."
"the glaciers flowing into the amundsen sea embayment, west antarctica, have undergone acceleration and grounding line retreat over the past few decades that may yield an irreversible mass loss. using a constellation of satellites, we detect the evolution of ice velocity, ice thinning, and grounding line retreat of thwaites glacier from 1992 to 2017. the results reveal a complex pattern of retreat and ice melt, with sectors retreating at 0.8","der thwaites-gletscher ist ein gletscher im östlichen teil der antarktis. er befindet sich in einem sedimentbecken, das sich an der südostküste der südostküste von island erhebt. der gletscher ist etwa 50 millionen jahre alt und hat einen durchmesser von etwa 130.000 kilometern. er wurde nach dem austdecker j. thwaites benannt, der ihn als thwaites-gletscher bezeichnet."
"photo provided by the china national space administration on jan. 3, 2019 shows the first image of the moon's far side taken by china's chang'e-4 probe. china's chang'e-4 probe touched down on the far side of the moon thursday, becoming the first spacecraft soft-landing on the moon's uncharted side never visible from earth. the probe, comprising a lander and a rover, landed at the preselected landing area at 177.6 degrees e",die chang'e-4 probe war eine chinesische mondsonde zur erforschung der mondoberfläche. sie wurde im jahr 2013 gestartet und befindet sich noch im bemanzug zum mond.
"auditory stimulus reconstruction is a technique that finds the best approximation of the acoustic stimulus from the population of evoked neural activity. reconstructing speech from the human auditory cortex creates the possibility of a speech neuroprosthetic to establish a direct communication with the brain and has been shown to be possible in both overt and covert conditions. however, the low quality of the reconstructed speech has severely limited the utility of this method for brain-computer interface ( bci ) applications. to advance the state-of-the-art in speech","die auditorische stimulus rekonstruktion ist ein verfahren, das der erforschung der menschlichen sprachverarbeitung dient. dabei wird mittels künstlicher neuronaler netze, sogenannter lexikalischer neuriten, der sprachinhalt des menschen rekonstruiert."
"sleep loss increases the experience of pain. however, the brain mechanisms underlying altered pain processing following sleep deprivation are unknown. moreover, it remains unclear whether ecologically modest night-to-night changes in sleep, within an individual, confer consequential day-to-day changes in experienced pain. here, we demonstrate that acute sleep deprivation amplifies pain reactivity within human ( male and female ) primary somatosensory cortex yet blunts pain reactivity in higher-order valuation",schlafverlust beschreibt die verminderung der schlafqualität bei menschen und tieren.
"arctic temperatures are increasing faster than the northern hemisphere average due to strong positive feedbacks unique to polar regions. however, the degree to which recent arctic warming is unprecedented remains debated. ages of entombed plants in growth position preserved by now receding ice caps in arctic canada help to address this issue by placing recent conditions in a multi-millennial context. here we show that pre-holocene radiocarbon dates on plants collected at the margins of 30","als holozän-eiskapseln werden paläogene eiskappen bezeichnet, die sich zu beginn des 20. jahrhunderts vor allem in der kanadischen arktis und den vorflutern des nordpols gebildet haben. diese eiskappen gelten als die ersten paläogene in der nördlichen hemisphäre, die unter dem polarmeer und damit vor dem trias- und jura-ende des känozoikums entstanden ist. sie sind jedoch auch während des holozäns bedeckt. palä"
"the results from cross sectional and longitudinal studies show that periodontitis is closely associated with cognitive impairment ( ci ) and alzhemers disease ( ad ). further, studies using animal model of periodontitis and human post-mortem brain tissues from subjects with ad strongly suggest that a gram-negative periodontal pathogen, porphyromonas gingivalis ( pg ) and/or its product gingipain is/are translocated to the brain. however, neuropathology resulting from pg oral application is not known","die parodontitis ( von altgriechisch παρά parà, deutsch ‚neben ‘ und ὀδούς, gen. ὀδόντος odontos, deutsch ‚genie ‘, -itis ) ist eine entzündliche erkrankung, die sich in einer weitgehend irreversiblen zerstörung von organen des zentralen nervensystems ( zns ) zeigt. sie tritt häufig bei neugeborenen auf und wird daher auch als periodontitis bezeichnet. umgangssprachlich wird häufig fälschlicherweise von der parodonto"
